Product_ID,Brand,Price,Quantity (L),Consume_Region,Packaging_Type,Water_Type,pH_Level,TDS (ppm),Source,Retailer_Type,Sales_Channel,Temperature_Storage (°C),Consumer_Age_Group,Annual_Sales
PW2317,Fiji,1.16,1.73,Australia,Box,Distilled,8.81,54,Rainwater,Online,Offline,5.8,Elderly,31508
PW2318,Aquafina,2.48,1.97,Africa,Can,Alkaline,7.02,56,Rainwater,Convenience Store,Offline,20.5,Teenagers,17703
PW2319,Smartwater,4.97,1.23,Africa,Pouch,Sparkling,8.02,241,Municipal,Pharmacy,Offline,25,Teenagers,18805
PW2320,Aquafina,0.97,0.74,North America,Can,Sparkling,7.63,132,Filtered,Supermarket,Online,14.9,Adults,20589
PW2321,Smartwater,1.27,0.46,Australia,Bottle,Sparkling,8.92,455,Natural Spring,Online,Offline,18.6,Teenagers,40201
PW2322,Aquafina,2.73,1.14,South America,Can,Distilled,8.76,80,Well,Wholesale,Offline,18.7,Teenagers,32976
PW2323,Aquafina,2.2,0.7,Africa,Pouch,Spring,7.59,423,Rainwater,Pharmacy,Online,17,Adults,10342
PW2324,Dasani,3.43,0.26,Europe,Can,Spring,7.76,159,Filtered,Online,Offline,5,Teenagers,23794
PW2325,Dasani,4.08,1.66,Australia,Pouch,Distilled,7.83,99,Rainwater,Supermarket,Offline,12.6,Teenagers,14053
PW2326,Perrier,4.22,1.61,Africa,Pouch,Alkaline,7.24,438,Rainwater,Online,Online,16.2,Children,25126
PW2327,Evian,4.48,0.98,Africa,Bottle,Mineral,7.07,64,Filtered,Online,Online,6.4,Teenagers,44430
PW2328,Fiji,1.39,0.29,South America,Box,Purified,6.89,363,Natural Spring,Convenience Store,Offline,15.2,Children,10283
PW2329,Perrier,2.04,1.62,Asia,Box,Sparkling,7.28,282,Filtered,Online,Online,8.9,Elderly,42083
PW2330,Dasani,0.96,0.94,North America,Pouch,Purified,7.48,453,Municipal,Wholesale,Online,21.8,Adults,20355
PW2331,Dasani,2.78,1.56,North America,Bottle,Distilled,8.13,371,Rainwater,Online,Online,21.9,Adults,49311
PW2332,Nestle Pure Life,0.53,0.31,Europe,Bottle,Mineral,7,363,Rainwater,Pharmacy,Offline,11.7,Teenagers,18022
PW2333,Perrier,4.49,1.07,Australia,Can,Alkaline,6.95,114,Natural Spring,Pharmacy,Online,20.2,Adults,1118
PW2334,Aquafina,0.51,1.7,Australia,Pouch,Purified,7.5,343,Municipal,Wholesale,Online,8,Adults,29589
PW2335,Voss,4.34,1.09,Europe,Bottle,Spring,6.9,340,Well,Wholesale,Offline,21.8,Adults,31453
PW2336,Perrier,3.94,1.31,Asia,Can,Purified,7.81,158,Municipal,Online,Offline,19.5,Elderly,28981
PW2337,Aquafina,0.68,1.57,Europe,Box,Purified,8.33,148,Rainwater,Wholesale,Offline,17.7,Teenagers,18545
PW2338,Evian,1.71,1.86,Africa,Can,Sparkling,7.49,154,Well,Supermarket,Online,13.1,Teenagers,6783
PW2339,Perrier,3.35,0.41,North America,Box,Spring,8.49,479,Municipal,Wholesale,Offline,5.6,Elderly,8186
PW2340,Nestle Pure Life,0.82,1.95,Asia,Pouch,Alkaline,6.36,222,Well,Supermarket,Online,20.4,Adults,36814
PW2341,Fiji,0.56,1.05,Asia,Bottle,Spring,8.15,171,Well,Convenience Store,Offline,7.7,Teenagers,8562
PW2342,Voss,0.88,1.77,Africa,Bottle,Alkaline,7.22,92,Municipal,Online,Offline,23.3,Adults,32747
PW2343,San Pellegrino,4.15,0.37,North America,Box,Mineral,6.19,313,Rainwater,Pharmacy,Offline,11.6,Adults,3473
PW2344,Dasani,4,0.9,Asia,Pouch,Mineral,6.98,236,Rainwater,Wholesale,Online,14.6,Children,34684
PW2345,Smartwater,0.52,1.31,Australia,Bottle,Distilled,8.48,168,Rainwater,Online,Offline,6.5,Children,25704
PW2346,Voss,3.6,0.47,Europe,Pouch,Distilled,6.37,254,Well,Supermarket,Offline,22.9,Teenagers,38301
PW2347,Evian,2.2,1.56,Europe,Pouch,Sparkling,7.25,146,Municipal,Pharmacy,Offline,15.2,Adults,14759
PW2348,Aquafina,2.17,1.88,Africa,Can,Spring,7.55,125,Well,Wholesale,Online,21.5,Teenagers,47640
PW2349,Voss,4.16,0.21,Asia,Can,Purified,6.63,414,Rainwater,Convenience Store,Offline,12.2,Adults,19787
PW2350,Dasani,3.34,1.96,Australia,Bottle,Spring,6.79,297,Natural Spring,Supermarket,Online,16.7,Adults,37636
PW2351,Fiji,1.91,0.23,Asia,Pouch,Sparkling,7.57,359,Filtered,Supermarket,Online,5.1,Adults,43615
PW2352,Voss,2.57,0.61,Asia,Box,Purified,8.47,245,Filtered,Online,Online,10.3,Elderly,24946
PW2353,Smartwater,4.76,1.39,Australia,Can,Alkaline,7.48,186,Well,Online,Online,14.6,Children,34186
PW2354,Voss,2.16,1.8,Africa,Bottle,Alkaline,6.04,160,Municipal,Pharmacy,Online,9.7,Children,9740
PW2355,Nestle Pure Life,2.19,0.31,Europe,Pouch,Alkaline,8.6,325,Well,Convenience Store,Online,21.4,Teenagers,35224
PW2356,Perrier,4.5,1.7,Europe,Bottle,Purified,8.57,115,Municipal,Wholesale,Offline,16,Elderly,843
PW2357,San Pellegrino,3.17,1.18,Europe,Can,Distilled,6.32,199,Municipal,Online,Offline,12.7,Adults,13447
PW2358,Aquafina,2.27,1.56,Australia,Bottle,Mineral,8.36,315,Municipal,Pharmacy,Online,18.2,Children,45737
PW2359,Aquafina,4.51,1.91,North America,Pouch,Spring,6.93,210,Natural Spring,Pharmacy,Offline,20.5,Teenagers,18471
PW2360,Perrier,2.42,1.63,North America,Box,Spring,8.33,71,Natural Spring,Convenience Store,Online,13.2,Adults,43638
PW2361,San Pellegrino,2.91,0.66,Africa,Box,Distilled,7.21,64,Municipal,Wholesale,Offline,13.3,Children,3943
PW2362,Smartwater,1.09,1.61,North America,Bottle,Sparkling,6.12,277,Municipal,Supermarket,Online,17.1,Elderly,42711
PW2363,Voss,1.01,0.86,South America,Bottle,Purified,8.17,406,Rainwater,Online,Online,12,Elderly,2226
PW2364,San Pellegrino,2.89,0.85,Europe,Box,Mineral,8.29,496,Well,Supermarket,Online,9.2,Elderly,23379
PW2365,Nestle Pure Life,3.48,1.7,Asia,Pouch,Spring,8.64,115,Filtered,Pharmacy,Online,10.6,Children,37339
PW2366,Dasani,3.53,1.67,Europe,Can,Distilled,6.05,216,Natural Spring,Wholesale,Offline,16.7,Teenagers,24414
PW2367,Evian,3.75,0.3,Africa,Box,Mineral,6.84,67,Natural Spring,Pharmacy,Online,17.8,Adults,37172
PW2368,Aquafina,2.03,1.99,Africa,Bottle,Distilled,6.18,146,Municipal,Pharmacy,Online,12.3,Elderly,19784
PW2369,Dasani,3.86,0.7,South America,Box,Mineral,6.17,166,Filtered,Online,Offline,14.8,Teenagers,45698
PW2370,Smartwater,3.4,1.68,Europe,Box,Spring,6.89,106,Well,Pharmacy,Online,14.5,Elderly,7200
PW2371,San Pellegrino,2.19,0.84,Europe,Box,Purified,6.3,320,Filtered,Online,Online,16.7,Adults,44793
PW2372,Smartwater,4.66,0.91,Australia,Box,Sparkling,6.47,493,Natural Spring,Supermarket,Offline,21.1,Teenagers,48838
PW2373,Dasani,4.11,0.63,Australia,Can,Alkaline,6.27,390,Well,Wholesale,Online,12.5,Teenagers,10886
PW2374,Perrier,3.1,1.95,Europe,Bottle,Alkaline,7.79,85,Municipal,Convenience Store,Online,9.5,Children,21071
PW2375,Voss,1.31,1.28,Australia,Can,Distilled,7.58,152,Filtered,Supermarket,Online,24.5,Adults,21149
PW2376,Dasani,4.81,0.45,South America,Pouch,Spring,8.47,263,Natural Spring,Online,Offline,17.4,Children,19476
PW2377,Perrier,2.18,0.74,Asia,Can,Purified,8.7,211,Municipal,Supermarket,Online,24.8,Adults,28858
PW2378,Fiji,4.97,0.27,Australia,Can,Mineral,6.43,469,Rainwater,Pharmacy,Online,19.4,Teenagers,32026
PW2379,San Pellegrino,4.93,0.32,South America,Box,Purified,7.89,429,Municipal,Pharmacy,Online,7.5,Children,32854
PW2380,Nestle Pure Life,4.01,0.45,Africa,Can,Sparkling,7.22,199,Filtered,Wholesale,Offline,24,Children,7413
PW2381,Dasani,3.8,1.45,Europe,Can,Distilled,7.5,121,Rainwater,Convenience Store,Offline,8.3,Adults,15376
PW2382,Dasani,1.92,1.87,North America,Pouch,Distilled,7.93,304,Municipal,Supermarket,Online,22.6,Children,47792
PW2383,Smartwater,2.14,0.5,Europe,Bottle,Purified,6.77,437,Rainwater,Convenience Store,Online,11.5,Teenagers,23989
PW2384,Aquafina,2.5,0.35,Asia,Pouch,Alkaline,8.71,210,Filtered,Convenience Store,Online,16.3,Elderly,30673
PW2385,Fiji,2.75,0.91,Africa,Pouch,Mineral,7.44,190,Filtered,Pharmacy,Online,17.9,Elderly,21505
PW2386,Smartwater,1.06,0.83,North America,Can,Alkaline,8.57,87,Municipal,Convenience Store,Online,21.2,Teenagers,38344
PW2387,Aquafina,4.8,1,Africa,Pouch,Sparkling,7.58,487,Rainwater,Online,Offline,12.4,Teenagers,6096
PW2388,Nestle Pure Life,3.44,0.52,Europe,Can,Sparkling,8.95,327,Municipal,Convenience Store,Offline,4.2,Children,1831
PW2389,Aquafina,4.3,1.08,South America,Bottle,Mineral,8.49,498,Well,Supermarket,Offline,21.4,Teenagers,49186
PW2390,Fiji,2.66,1.36,Australia,Can,Distilled,8.71,183,Rainwater,Wholesale,Offline,24,Elderly,19707
PW2391,San Pellegrino,1.7,1.69,Africa,Can,Spring,8.97,479,Rainwater,Wholesale,Online,17,Elderly,7068
PW2392,Voss,1.29,0.88,South America,Bottle,Spring,7.77,54,Municipal,Supermarket,Online,6.9,Elderly,44932
PW2393,Dasani,2.27,1.94,Africa,Box,Purified,8.9,359,Municipal,Supermarket,Offline,19.1,Adults,21576
PW2394,Nestle Pure Life,1.93,0.37,South America,Bottle,Sparkling,8.02,434,Municipal,Wholesale,Online,14.2,Children,43948
PW2395,Dasani,3.97,1.36,Asia,Bottle,Distilled,8.37,415,Filtered,Pharmacy,Online,5.6,Teenagers,2994
PW2396,Nestle Pure Life,2.62,0.87,Africa,Box,Alkaline,7.76,142,Well,Convenience Store,Online,10.9,Teenagers,25791
PW2397,Aquafina,2.95,1.71,Europe,Pouch,Sparkling,7.55,164,Municipal,Online,Offline,24.1,Children,1068
PW2398,Fiji,3.61,1.58,North America,Box,Mineral,8.9,333,Municipal,Wholesale,Offline,5.5,Teenagers,6134
PW2399,Evian,4.89,1.55,North America,Bottle,Alkaline,6.29,192,Municipal,Convenience Store,Online,23.4,Teenagers,6927
PW2400,Nestle Pure Life,0.65,1.8,North America,Bottle,Distilled,7.03,230,Filtered,Wholesale,Online,16.5,Children,17354
PW2401,Nestle Pure Life,1.74,1.2,Africa,Bottle,Mineral,7.12,57,Filtered,Convenience Store,Offline,6,Elderly,30208
PW2402,Nestle Pure Life,4.16,0.48,South America,Pouch,Sparkling,6.82,185,Well,Supermarket,Online,12.8,Elderly,46461
PW2403,Aquafina,1.34,1.1,Africa,Can,Spring,8.08,60,Filtered,Supermarket,Offline,17.8,Adults,28031
PW2404,Aquafina,4.87,1.12,Australia,Can,Mineral,6.08,231,Municipal,Wholesale,Offline,17.4,Children,48987
PW2405,Nestle Pure Life,3.73,0.21,Africa,Can,Sparkling,7.5,375,Natural Spring,Pharmacy,Offline,21.3,Teenagers,42330
PW2406,Dasani,1.61,0.29,Africa,Can,Spring,7.93,380,Filtered,Convenience Store,Online,24.7,Elderly,49485
PW2407,Dasani,2.07,0.59,Asia,Box,Distilled,6.14,62,Well,Online,Online,7.8,Teenagers,6832
PW2408,Evian,2.43,0.55,South America,Box,Spring,8.64,282,Filtered,Wholesale,Offline,12.1,Elderly,45654
PW2409,Smartwater,2.98,0.39,Europe,Pouch,Purified,8.57,440,Filtered,Online,Online,23.4,Adults,8648
PW2410,Aquafina,4.68,1.25,Australia,Box,Distilled,6.96,73,Rainwater,Supermarket,Offline,16.5,Children,24860
PW2411,San Pellegrino,2.54,0.44,Asia,Pouch,Spring,8.27,202,Rainwater,Supermarket,Online,5.9,Adults,10697
PW2412,Perrier,4.31,1.93,Europe,Bottle,Purified,7.51,272,Rainwater,Convenience Store,Online,17.2,Children,43339
PW2413,Nestle Pure Life,3.46,0.51,Africa,Pouch,Mineral,8.43,220,Filtered,Pharmacy,Offline,17.8,Teenagers,3548
PW2414,Aquafina,3.41,0.47,North America,Box,Mineral,8.4,481,Natural Spring,Pharmacy,Online,14.1,Elderly,40926
PW2415,Perrier,3.4,0.67,Europe,Can,Purified,7.6,267,Municipal,Wholesale,Online,19.3,Elderly,18262
PW2416,Smartwater,1.5,1.87,Europe,Box,Spring,8.38,428,Well,Supermarket,Online,4.8,Adults,22792
PW2417,Dasani,4.84,1.78,Africa,Pouch,Alkaline,7.76,199,Municipal,Online,Offline,6.5,Elderly,37428
PW2418,Dasani,3.77,1.78,Africa,Pouch,Purified,8.79,460,Well,Pharmacy,Online,15,Adults,3650
PW2419,Smartwater,4.19,1.89,North America,Pouch,Mineral,8.49,79,Natural Spring,Supermarket,Online,22.3,Adults,34311
PW2420,Smartwater,0.71,1.88,Africa,Bottle,Distilled,8.98,416,Filtered,Wholesale,Offline,5.1,Elderly,31205
PW2421,Smartwater,5,1.44,North America,Box,Purified,6.83,498,Filtered,Convenience Store,Offline,7.9,Adults,24616
PW2422,Evian,2.5,0.94,South America,Bottle,Sparkling,8.53,227,Well,Wholesale,Online,22.1,Elderly,13655
PW2423,Aquafina,3.28,1.33,Asia,Pouch,Distilled,8.22,321,Natural Spring,Pharmacy,Offline,5.6,Children,24433
PW2424,Evian,3.91,0.22,Australia,Bottle,Spring,8.86,444,Well,Wholesale,Online,19,Teenagers,25282
PW2425,San Pellegrino,4.61,0.41,Africa,Box,Distilled,6.1,77,Municipal,Online,Online,16.5,Elderly,15221
PW2426,Perrier,4.67,1.35,Australia,Pouch,Purified,8.14,111,Rainwater,Pharmacy,Offline,5.8,Elderly,13346
PW2427,San Pellegrino,0.52,1.6,Europe,Can,Spring,6.55,428,Well,Pharmacy,Offline,18,Elderly,28520
PW2428,Nestle Pure Life,4.11,1.4,North America,Can,Alkaline,6.66,63,Well,Pharmacy,Online,8.4,Adults,2183
PW2429,Smartwater,0.85,1.31,Europe,Bottle,Sparkling,7.56,351,Natural Spring,Convenience Store,Online,24.7,Teenagers,49218
PW2430,Evian,4.19,1.57,Australia,Can,Distilled,7.57,341,Filtered,Convenience Store,Online,6.9,Teenagers,3423
PW2431,Voss,1.01,1.51,North America,Can,Alkaline,8.61,333,Natural Spring,Online,Offline,24.9,Children,34314
PW2432,Dasani,4.58,1.68,Australia,Box,Purified,6.34,371,Municipal,Supermarket,Offline,20.1,Adults,18548
PW2433,Perrier,2.17,0.89,South America,Box,Mineral,6.7,283,Municipal,Wholesale,Offline,8.8,Adults,44377
PW2434,Aquafina,1.07,0.89,Africa,Box,Mineral,6.04,206,Well,Wholesale,Online,13.3,Teenagers,37948
PW2435,Evian,2.83,1.25,North America,Box,Mineral,8.65,223,Well,Online,Offline,16.1,Children,16725
PW2436,Smartwater,4.73,0.47,Africa,Box,Purified,7.15,88,Municipal,Wholesale,Offline,16.3,Children,12520
PW2437,Voss,4.29,0.51,Europe,Box,Purified,8.16,270,Municipal,Pharmacy,Offline,23.9,Elderly,45109
PW2438,Voss,3.25,1.15,North America,Box,Alkaline,6.33,468,Well,Supermarket,Online,9.2,Children,28672
PW2439,Aquafina,3.6,1.9,Asia,Can,Spring,7.23,114,Well,Convenience Store,Offline,4.2,Children,23019
PW2440,Fiji,4.11,1.06,Europe,Bottle,Distilled,8.43,84,Municipal,Supermarket,Online,21.1,Elderly,35289
PW2441,Fiji,4.25,0.55,Africa,Bottle,Alkaline,6.3,259,Filtered,Wholesale,Online,10.1,Teenagers,20701
PW2442,Aquafina,3.21,0.71,Africa,Pouch,Mineral,7.98,261,Rainwater,Convenience Store,Online,11.5,Teenagers,5500
PW2443,San Pellegrino,1.09,0.78,North America,Bottle,Spring,8.26,401,Natural Spring,Wholesale,Offline,11.7,Children,10163
PW2444,Evian,0.64,1.96,North America,Bottle,Purified,6.55,82,Municipal,Online,Offline,4.9,Elderly,45194
PW2445,Voss,4.54,1.87,Europe,Pouch,Sparkling,8.29,283,Municipal,Convenience Store,Offline,12.5,Adults,10464
PW2446,Voss,2.9,1.36,South America,Box,Purified,6.79,81,Filtered,Pharmacy,Online,4.2,Adults,48068
PW2447,Nestle Pure Life,3.42,0.52,Asia,Box,Spring,8.73,244,Municipal,Supermarket,Offline,23,Elderly,22400
PW2448,Smartwater,0.57,0.94,Europe,Can,Alkaline,6.79,105,Well,Online,Online,9.8,Children,12248
PW2449,San Pellegrino,3.85,1.35,North America,Can,Spring,6.04,383,Filtered,Convenience Store,Offline,23.1,Elderly,3758
PW2450,Nestle Pure Life,0.71,0.43,Asia,Pouch,Purified,8.94,253,Natural Spring,Online,Online,22.5,Teenagers,25963
PW2451,Fiji,2.29,1.43,South America,Can,Alkaline,7.44,390,Filtered,Pharmacy,Offline,20.4,Adults,4687
PW2452,Voss,3.65,1.41,Europe,Pouch,Spring,8.49,83,Well,Online,Online,24,Adults,28311
PW2453,Voss,3.29,1.92,North America,Can,Purified,6.8,474,Rainwater,Pharmacy,Offline,22.2,Adults,11910
PW2454,Voss,0.9,0.6,South America,Box,Spring,6.96,322,Rainwater,Online,Offline,9,Adults,21305
PW2455,Smartwater,2.41,0.31,North America,Bottle,Purified,7.52,289,Natural Spring,Online,Offline,7.6,Adults,23809
PW2456,Voss,2.8,0.23,South America,Box,Spring,6.41,148,Well,Convenience Store,Online,20.8,Teenagers,37005
PW2457,Smartwater,0.58,0.39,North America,Box,Sparkling,7.83,288,Municipal,Online,Offline,22.4,Elderly,26450
PW2458,San Pellegrino,4.18,0.53,Australia,Pouch,Sparkling,8.88,261,Municipal,Convenience Store,Online,8.5,Elderly,39565
PW2459,Aquafina,3.08,0.23,Africa,Pouch,Distilled,6.18,293,Well,Online,Offline,4,Elderly,22898
PW2460,Fiji,4.78,0.37,South America,Can,Spring,8.12,188,Natural Spring,Pharmacy,Offline,21.4,Children,46379
PW2461,Smartwater,4.55,0.43,Asia,Can,Spring,8.42,220,Municipal,Convenience Store,Online,11.9,Adults,20643
PW2462,Aquafina,3.38,1.41,Asia,Bottle,Sparkling,7.4,177,Rainwater,Pharmacy,Online,23.8,Teenagers,30649
PW2463,Dasani,1.62,1.2,Australia,Pouch,Sparkling,8,218,Filtered,Supermarket,Offline,9.5,Children,10734
PW2464,Fiji,1.18,0.39,Africa,Box,Mineral,8.33,148,Filtered,Supermarket,Offline,8.1,Adults,12968
PW2465,Nestle Pure Life,4.3,1.11,Africa,Pouch,Spring,8.42,328,Well,Online,Offline,4.6,Teenagers,46547
PW2466,Fiji,1.48,1.64,Australia,Box,Purified,6.31,74,Municipal,Pharmacy,Online,4.6,Adults,16482
PW2467,San Pellegrino,1.9,1.03,Africa,Pouch,Mineral,6.17,160,Rainwater,Online,Online,9.7,Elderly,41507
PW2468,Fiji,4.22,0.49,Australia,Pouch,Distilled,7.02,489,Rainwater,Supermarket,Online,19.1,Children,807
PW2469,Smartwater,1.03,0.59,Australia,Pouch,Alkaline,8.24,411,Municipal,Pharmacy,Offline,4.6,Children,30280
PW2470,Fiji,2.84,1.49,Africa,Box,Spring,8.8,326,Rainwater,Convenience Store,Offline,14.6,Children,37948
PW2471,Dasani,3.71,0.53,Asia,Box,Spring,7.58,408,Municipal,Supermarket,Online,19.3,Adults,19336
PW2472,Aquafina,0.57,0.99,Europe,Can,Spring,6.57,396,Filtered,Pharmacy,Online,20.1,Adults,17922
PW2473,Voss,3.99,0.61,North America,Box,Distilled,8.88,442,Municipal,Convenience Store,Offline,9.5,Teenagers,17932
PW2474,Fiji,1.95,0.66,Australia,Bottle,Purified,7.38,308,Filtered,Wholesale,Offline,16.8,Adults,5975
PW2475,Evian,2.52,1.88,Africa,Box,Alkaline,6.36,447,Well,Supermarket,Offline,10.5,Children,43346
PW2476,San Pellegrino,2.06,0.9,Asia,Bottle,Alkaline,7.31,259,Rainwater,Online,Online,22.2,Teenagers,15125
PW2477,Fiji,1.98,1.83,Europe,Bottle,Spring,6.9,116,Natural Spring,Online,Online,8.6,Teenagers,43194
PW2478,Voss,3.11,0.33,Australia,Can,Distilled,7.93,117,Natural Spring,Convenience Store,Offline,16.6,Children,8962
PW2479,Evian,4.46,1.52,North America,Box,Alkaline,8.82,230,Filtered,Wholesale,Online,14.4,Children,15529
PW2480,Smartwater,1.81,0.66,South America,Pouch,Distilled,6.24,347,Municipal,Wholesale,Offline,22.5,Elderly,10549
PW2481,Aquafina,3.29,0.22,North America,Bottle,Alkaline,8.42,148,Rainwater,Online,Offline,5.6,Children,31043
PW2482,Aquafina,2.26,1.75,Asia,Box,Purified,6.38,165,Well,Convenience Store,Offline,11.9,Children,6099
PW2483,Voss,1.98,0.58,South America,Bottle,Sparkling,7.36,427,Municipal,Supermarket,Online,13.3,Teenagers,9454
PW2484,Fiji,1.58,1.77,Asia,Box,Alkaline,7.48,491,Filtered,Supermarket,Offline,16.4,Children,17674
PW2485,Aquafina,4.11,1.39,Europe,Box,Alkaline,6.19,219,Natural Spring,Wholesale,Online,16.6,Elderly,8350
PW2486,Aquafina,2.39,1.13,Asia,Can,Alkaline,6.76,484,Well,Wholesale,Online,16.8,Teenagers,21630
PW2487,Voss,2.01,1.87,Australia,Box,Distilled,7.69,470,Municipal,Supermarket,Online,18.6,Adults,40168
PW2488,Nestle Pure Life,1.7,0.87,Europe,Bottle,Distilled,8.76,375,Filtered,Wholesale,Offline,22.5,Children,44968
PW2489,Aquafina,1.79,1.75,Europe,Box,Purified,7.71,385,Well,Pharmacy,Offline,19,Children,4755
PW2490,Fiji,2.32,1.31,Asia,Box,Sparkling,8.87,479,Municipal,Online,Offline,11.3,Teenagers,8469
PW2491,Evian,1.43,1.76,Europe,Bottle,Mineral,6.6,148,Municipal,Pharmacy,Online,19.2,Children,14758
PW2492,Aquafina,4.72,1.21,Europe,Can,Distilled,6.43,492,Well,Wholesale,Online,7.8,Elderly,35023
PW2493,Perrier,3.96,1.24,Europe,Bottle,Sparkling,8.37,90,Municipal,Pharmacy,Offline,6.8,Adults,20176
PW2494,Perrier,4.83,0.51,Europe,Box,Sparkling,6.85,414,Well,Pharmacy,Online,19.2,Children,20275
PW2495,Smartwater,4.57,1.99,Asia,Can,Mineral,8.39,122,Filtered,Convenience Store,Online,15.5,Elderly,34434
PW2496,San Pellegrino,4.3,0.95,Africa,Bottle,Spring,6.55,67,Municipal,Wholesale,Online,22.2,Children,40848
PW2497,Voss,1.83,1.1,South America,Can,Sparkling,6.14,494,Filtered,Convenience Store,Offline,5.7,Elderly,44280
PW2498,San Pellegrino,0.55,1.96,Australia,Can,Purified,6.64,255,Municipal,Online,Offline,22,Elderly,6154
PW2499,Perrier,4.53,1.26,South America,Pouch,Spring,6.53,433,Municipal,Pharmacy,Offline,17.9,Elderly,1254
